subset,class,label,filename,path
train,OK,0,NAPLES_BLACK_20260706_085017_073411_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_085017_073411_OK.jpg
train,OK,0,AUG_OK_0168_from_NAPLES_BLACK_20260706_104012_345519_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\AUG_OK_0168_from_NAPLES_BLACK_20260706_104012_345519_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_095038_248671_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_095038_248671_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_110909_857812_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_110909_857812_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_104825_902974_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_104825_902974_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_085811_805395_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_085811_805395_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_104656_115832_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_104656_115832_OK.jpg
train,OK,0,NAPLES_BLACK_20260707_070045_872663_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260707_070045_872663_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_111727_606974_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_111727_606974_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_085658_640641_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_085658_640641_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_110740_533429_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_110740_533429_OK.jpg
train,OK,0,NAPLES_BLACK_20260707_070300_983530_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260707_070300_983530_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_110955_685595_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_110955_685595_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_105753_500880_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_105753_500880_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_085842_546825_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_085842_546825_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_085800_999586_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_085800_999586_OK.jpg
train,OK,0,AUG_OK_0190_from_NAPLES_BLACK_20260706_104825_902974_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\AUG_OK_0190_from_NAPLES_BLACK_20260706_104825_902974_OK.jpg
train,OK,0,AUG_OK_0174_from_NAPLES_BLACK_20260707_070312_105093_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\AUG_OK_0174_from_NAPLES_BLACK_20260707_070312_105093_OK.jpg
train,OK,0,AUG_OK_0175_from_NAPLES_BLACK_20260706_111652_298565_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\AUG_OK_0175_from_NAPLES_BLACK_20260706_111652_298565_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_104705_914803_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_104705_914803_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_110922_297563_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_110922_297563_OK.jpg
train,OK,0,AUG_OK_0189_from_NAPLES_BLACK_20260706_085136_049310_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\AUG_OK_0189_from_NAPLES_BLACK_20260706_085136_049310_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_110008_491529_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_110008_491529_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_111910_886101_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_111910_886101_OK.jpg
train,OK,0,AUG_OK_0193_from_NAPLES_BLACK_20260706_104144_251033_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\AUG_OK_0193_from_NAPLES_BLACK_20260706_104144_251033_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_115010_947454_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_115010_947454_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_084731_344910_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_084731_344910_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_085825_168312_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_085825_168312_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_085917_871390_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_085917_871390_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_095013_313503_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_095013_313503_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_115022_240926_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_115022_240926_OK.jpg
train,OK,0,AUG_OK_0173_from_NAPLES_BLACK_20260706_085636_515232_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\AUG_OK_0173_from_NAPLES_BLACK_20260706_085636_515232_OK.jpg
train,OK,0,AUG_OK_0195_from_NAPLES_BLACK_20260706_095038_248671_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\AUG_OK_0195_from_NAPLES_BLACK_20260706_095038_248671_OK.jpg
train,OK,0,NAPLES_BLACK_20260706_111642_247531_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_111642_247531_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_090011_956379_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_090011_956379_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_114935_430214_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_114935_430214_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_104144_251033_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_104144_251033_OK.jpg
val,OK,0,NAPLES_BLACK_20260707_070150_001902_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260707_070150_001902_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_104750_635770_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_104750_635770_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_104943_111809_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_104943_111809_OK.jpg
val,OK,0,AUG_OK_0180_from_NAPLES_BLACK_20260706_111921_354530_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\AUG_OK_0180_from_NAPLES_BLACK_20260706_111921_354530_OK.jpg
val,OK,0,AUG_OK_0169_from_NAPLES_BLACK_20260706_110044_213901_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\AUG_OK_0169_from_NAPLES_BLACK_20260706_110044_213901_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_085940_615537_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_085940_615537_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_085136_049310_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_085136_049310_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_105938_706863_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_105938_706863_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_111837_538011_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_111837_538011_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_105726_881510_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_105726_881510_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_095153_530893_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_095153_530893_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_111046_976697_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_111046_976697_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_111801_716044_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_111801_716044_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_085144_457722_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_085144_457722_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_105811_548787_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_105811_548787_OK.jpg
val,OK,0,AUG_OK_0197_from_NAPLES_BLACK_20260706_104921_674367_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\AUG_OK_0197_from_NAPLES_BLACK_20260706_104921_674367_OK.jpg
val,OK,0,AUG_OK_0170_from_NAPLES_BLACK_20260706_111850_213173_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\AUG_OK_0170_from_NAPLES_BLACK_20260706_111850_213173_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_111057_978491_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_111057_978491_OK.jpg
val,OK,0,AUG_OK_0182_from_NAPLES_BLACK_20260706_085058_313870_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\AUG_OK_0182_from_NAPLES_BLACK_20260706_085058_313870_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_085058_313870_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_085058_313870_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_105703_559514_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_105703_559514_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_114921_838243_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_114921_838243_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_111613_138564_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_111613_138564_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_085627_373509_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_085627_373509_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_104727_219992_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_104727_219992_OK.jpg
val,OK,0,AUG_OK_0172_from_NAPLES_BLACK_20260706_085724_829194_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\AUG_OK_0172_from_NAPLES_BLACK_20260706_085724_829194_OK.jpg
val,OK,0,NAPLES_BLACK_20260707_070210_700297_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260707_070210_700297_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_084806_916374_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_084806_916374_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_105021_582760_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_105021_582760_OK.jpg
val,OK,0,AUG_OK_0179_from_NAPLES_BLACK_20260706_104803_030381_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\AUG_OK_0179_from_NAPLES_BLACK_20260706_104803_030381_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_084743_228752_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_084743_228752_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_110945_752494_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_110945_752494_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_094940_279687_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_094940_279687_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_085905_438801_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_085905_438801_OK.jpg
val,OK,0,NAPLES_BLACK_20260707_070222_017948_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260707_070222_017948_OK.jpg
val,OK,0,AUG_OK_0199_from_NAPLES_BLACK_20260706_104633_343711_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\AUG_OK_0199_from_NAPLES_BLACK_20260706_104633_343711_OK.jpg
val,OK,0,NAPLES_BLACK_20260706_111900_750419_OK.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\OK\NAPLES_BLACK_20260706_111900_750419_OK.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0055_from_NAPLES_BLACK_20260706_105652_218756_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0055_from_NAPLES_BLACK_20260706_105652_218756_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0025_from_NAPLES_BLACK_20260707_072854_829369_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0025_from_NAPLES_BLACK_20260707_072854_829369_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0104_from_NAPLES_BLACK_20260706_112832_619270_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0104_from_NAPLES_BLACK_20260706_112832_619270_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0089_from_NAPLES_BLACK_20260706_112832_619270_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0089_from_NAPLES_BLACK_20260706_112832_619270_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0139_from_NAPLES_BLACK_20260706_111738_993349_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0139_from_NAPLES_BLACK_20260706_111738_993349_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0126_from_NAPLES_BLACK_20260706_090026_205842_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0126_from_NAPLES_BLACK_20260706_090026_205842_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0052_from_NAPLES_BLACK_20260706_084823_694277_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0052_from_NAPLES_BLACK_20260706_084823_694277_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0066_from_NAPLES_BLACK_20260706_090026_205842_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0066_from_NAPLES_BLACK_20260706_090026_205842_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0019_from_NAPLES_BLACK_20260707_070029_900132_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0019_from_NAPLES_BLACK_20260707_070029_900132_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0083_from_NAPLES_BLACK_20260706_105010_050244_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0083_from_NAPLES_BLACK_20260706_105010_050244_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0140_from_NAPLES_BLACK_20260706_105010_050244_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0140_from_NAPLES_BLACK_20260706_105010_050244_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0156_from_NAPLES_BLACK_20260707_072919_574042_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0156_from_NAPLES_BLACK_20260707_072919_574042_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0082_from_NAPLES_BLACK_20260707_072904_832804_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0082_from_NAPLES_BLACK_20260707_072904_832804_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0021_from_NAPLES_BLACK_20260706_105740_826008_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0021_from_NAPLES_BLACK_20260706_105740_826008_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0080_from_NAPLES_BLACK_20260707_070029_900132_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0080_from_NAPLES_BLACK_20260707_070029_900132_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0075_from_NAPLES_BLACK_20260706_110056_005831_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0075_from_NAPLES_BLACK_20260706_110056_005831_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0092_from_NAPLES_BLACK_20260707_070029_900132_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0092_from_NAPLES_BLACK_20260707_070029_900132_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0084_from_NAPLES_BLACK_20260706_105652_218756_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0084_from_NAPLES_BLACK_20260706_105652_218756_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0116_from_NAPLES_BLACK_20260706_114947_793666_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0116_from_NAPLES_BLACK_20260706_114947_793666_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0131_from_NAPLES_BLACK_20260706_105010_050244_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0131_from_NAPLES_BLACK_20260706_105010_050244_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0159_from_NAPLES_BLACK_20260706_105652_218756_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0159_from_NAPLES_BLACK_20260706_105652_218756_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0085_from_NAPLES_BLACK_20260706_084823_694277_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0085_from_NAPLES_BLACK_20260706_084823_694277_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0193_from_NAPLES_BLACK_20260706_105652_218756_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0193_from_NAPLES_BLACK_20260706_105652_218756_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0056_from_NAPLES_BLACK_20260706_084823_694277_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0056_from_NAPLES_BLACK_20260706_084823_694277_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0148_from_NAPLES_BLACK_20260707_070029_900132_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0148_from_NAPLES_BLACK_20260707_070029_900132_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0168_from_NAPLES_BLACK_20260706_110056_005831_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0168_from_NAPLES_BLACK_20260706_110056_005831_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0097_from_NAPLES_BLACK_20260707_072854_829369_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0097_from_NAPLES_BLACK_20260707_072854_829369_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0040_from_NAPLES_BLACK_20260707_072854_829369_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0040_from_NAPLES_BLACK_20260707_072854_829369_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0108_from_NAPLES_BLACK_20260706_114947_793666_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0108_from_NAPLES_BLACK_20260706_114947_793666_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0041_from_NAPLES_BLACK_20260707_072919_574042_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0041_from_NAPLES_BLACK_20260707_072919_574042_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0024_from_NAPLES_BLACK_20260706_105010_050244_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0024_from_NAPLES_BLACK_20260706_105010_050244_NG_DESALI.jpg
train,NG_DESALINHADO,1,AUG_NG_DESALINHADO_0062_from_NAPLES_BLACK_20260706_112832_619270_NG_DESALI.jpg,C:\SVC_INSPECAO_USB_GIT\datasets\NAPLES_BLACK_AUG200\NG_DESALINHADO\AUG_NG_DESALINHADO_0062_from_NAPLES_BLACK_20260706_112832_619270_NG_DESALI.jpg
